spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
dec2022-004_041-027_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[55.3, 88.3];oO;oO;oO;[107.09504607871557, 117.42115446105855];[43, 89];[72.50605983751694, 79.69501638638236];[54, 98];[0.07000000000000028, 0.10999999999999943];[69, 78];111.38241263966125;120.88703087618853;3.109322686283252;True;10.33;10.96;dec2022-004_041-027_SPEAKER_00_5.TextGrid;Pniakiz
dec2022-004_041-027_SPEAKER_00;students;NOUN;2;Oo;Oo;Oo;[64.3, 31];Oo;Oo;Oo;[107.40353693041247, 104.73075675691561];[45, 35];[73.06481329838542, 71.02895572023911];[61, 42];[0.16999999999999993, 0.02999999999999936];[87, 16];104.55679660828626;105.06352470460996;0.28828506496844813;False;12.57;13.09;dec2022-004_041-027_SPEAKER_00_5.TextGrid;YcEe1q0
dec2022-004_041-027_SPEAKER_00;because;SCONJ;2;oO/oo;oo;Oo;[74.3, 38];OO;Oo;Oo;[109.18483453664078, 109.40381307391019];[56, 56];[78.01979719437378, 67.12279253514166];[93, 17];[0.08000000000000007, 0.030000000000001137];[74, 41];108.94952364336802;109.73557890387293;0.3868205916121604;False;13.81;14.01;dec2022-004_041-027_SPEAKER_00_5.TextGrid;EZ4Lp3E
dec2022-004_041-027_SPEAKER_00;develop;VERB;3;oOo;oOo;Ooo;[75, 62, 52.7];Ooo;Ooo;Ooo;[122.24051748258816, 121.56219308222764, 115.9160719243795];[97, 96, 85];[76.73977674573997, 74.65062004285647, 72.79977150908765];[87, 74, 57];[0.030000000000001137, 0.02999999999999936, 0.02999999999999936];[41, 16, 16];111.98835082651426;119.11851881511808;3.619991836050191;False;15.54;15.8;dec2022-004_041-027_SPEAKER_00_5.TextGrid;hsgq3sZ
dec2022-004_041-027_SPEAKER_00;abilities;NOUN;4;oOoo;oOoo;oOoo;[41, 50.3, 36.7, 24.3];Oooo;ooOo;OooO;[113.82035042595486, 113.41999545921209, 106.38328431898819, 100.80362093252377];[75, 73, 42, 21];[59.750383305965855, 73.13204914613365, 73.13611438602734, 64.17788692261959];[7, 62, 63, 11];[0.030000000000001137, 0.02999999999999936, 0.029999999999997584, 0.030000000000001137];[41, 16, 5, 41];99.61362578638094;102.89422582816992;1.5106009393534892;False;15.93;16.15;dec2022-004_041-027_SPEAKER_00_5.TextGrid;p9RqcBo
dec2022-004_041-027_SPEAKER_00;resolve;VERB;2;oO;oO;oO;[10, 25.3];oO;Oo;oO;[101.3984224036716, 104.26702084271712];[22, 33];[55.64726572671517, 55.2987430564281];[3, 2];[0.029999999999997584, 0.030000000000001137];[5, 41];103.60503658755266;104.92900509788157;0.5697453323785446;False;16.49;16.7;dec2022-004_041-027_SPEAKER_00_5.TextGrid;USiFi77
dec2022-004_041-027_SPEAKER_00;problems;NOUN;2;Oo;Oo;Oo;[65, 55.7];Oo;Oo;oO;[110.29536869253232, 101.93964496775041];[60, 24];[75.57198314459292, 71.61090371007575];[79, 48];[0.05000000000000071, 0.3299999999999983];[56, 95];99.14119530279012;105.23730304765196;1.6292087484213753;True;17.04;17.67;dec2022-004_041-027_SPEAKER_00_5.TextGrid;snGvTTB
dec2022-004_041-027_SPEAKER_00;improve;VERB;2;oO;oO;Oo;[69.3, 49.3];Oo;Oo;oO;[111.65171375460623, 97.13756031352978];[65, 9];[76.77856547721326, 71.19596454421787];[87, 45];[0.05000000000000071, 0.3200000000000003];[56, 94];92.9750569383928;100.73925680829227;1.7713162709653898;True;18.25;19.09;dec2022-004_041-027_SPEAKER_00_5.TextGrid;iPqXPnQ
dec2022-004_041-027_SPEAKER_00;knowledge;NOUN;2;Oo;Oo;oO;[59.3, 65];Oo;Oo;oO;[114.49304283227671, 108.41277317157255];[79, 51];[78.20359585380186, 76.8464398350015];[94, 88];[0.029999999999997584, 0.05000000000000071];[5, 56];106.81128763238789;109.15987549678245;0.8862657848941421;False;19.49;19.82;dec2022-004_041-027_SPEAKER_00_5.TextGrid;KC358cg
dec2022-004_041-027_SPEAKER_00;about;ADP;2;oO;oO;Oo;[52, 43];Oo;Oo;oO;[101.72123358354487, 97.12539974989035];[23, 8];[71.76214730038427, 69.20769746209781];[49, 26];[0.14999999999999858, 0.389999999999997];[84, 95];95.80960591322096;100.04252024090526;1.18884775004843;True;19.82;20.46;dec2022-004_041-027_SPEAKER_00_5.TextGrid;almv7bx
dec2022-004_041-027_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;Oooo;[41, 30, 26.7, 12.7];Oooo;Oooo;OOOo;[107.97885171567629, 102.1790684884291, 100.64033298363759, 103.36553918867449];[47, 25, 19, 29];[70.51642876253553, 68.9591300494006, 68.00697010718935, 56.53776925749214];[35, 24, 20, 4];[0.030000000000001137, 0.030000000000001137, 0.030000000000001137, 0.029999999999997584];[41, 41, 41, 5];103.08726865374759;103.64380972360141;0.2782705349269108;False;21.82;22.31;dec2022-004_041-027_SPEAKER_00_5.TextGrid;VWHXv5d
dec2022-004_041-027_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[72.3, 40.3];Oo;Oo;Oo;[121.37591370395236, 111.93292896160082];[96, 66];[72.20619475831415, 70.59794685790672];[52, 36];[0.07999999999999985, 0.030000000000000027];[69, 19];107.96373730020052;116.22218915088851;3.5908621294577183;True;1.33;1.61;dec2022-004_041-027_SPEAKER_00_6.TextGrid;Gyr3pyo
dec2022-004_041-027_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[54, 91.7];oO;oO;oO;[104.58804678408409, 119.50735293637337];[34, 93];[70.87181924817496, 77.44324521062397];[41, 91];[0.16999999999999993, 0.23999999999999977];[87, 91];112.147850730066;122.98910197319051;3.1317183606394274;True;1.61;2.34;dec2022-004_041-027_SPEAKER_00_6.TextGrid;t6ofqKo
dec2022-004_041-027_SPEAKER_00;cannot;AUX+PART;2;Oo/oO;;Oo;[70, 43.7];Oo;Oo;Oo;[112.38604648224779, 112.32599754265532];[69, 68];[75.17713034712041, 71.331477710597];[78, 47];[0.0699999999999994, 0.02999999999999936];[63, 16];111.43043213622565;112.88923240217316;0.7841283366198245;False;7.54;8.45;dec2022-004_041-027_SPEAKER_00_6.TextGrid;3i6Fal5
dec2022-004_041-027_SPEAKER_00;system;NOUN;2;Oo;Oo;Oo;[42.7, 32];Oo;Oo;Oo;[103.81493664415544, 102.30207955237371];[31, 26];[68.05090541747046, 65.15924710641583];[20, 14];[0.09999999999999964, 0.05000000000000071];[77, 56];101.72002024870352;102.79897849086967;0.39204022254007437;True;13.74;14.28;dec2022-004_041-027_SPEAKER_00_6.TextGrid;VF50RAe
dec2022-004_041-027_SPEAKER_00;improve;VERB;2;oO;oO;Oo;[68, 50.3];Oo;Oo;Oo;[115.49542284481477, 110.12850533766434];[83, 60];[73.47278927462995, 71.79328416899399];[65, 50];[0.05000000000000071, 0.030000000000001137];[56, 41];106.95844863319127;114.97727963096871;3.667485781908429;True;16.72;16.99;dec2022-004_041-027_SPEAKER_00_6.TextGrid;VLB3Xif
dec2022-004_041-027_SPEAKER_00;inform;VERB;2;oO;oO;Oo;[84.7, 62];Oo;Oo;Oo;[113.20241663954371, 108.85119552283722];[73, 54];[78.35839725662217, 77.30274179693505];[95, 91];[0.16999999999999815, 0.030000000000001137];[86, 41];105.5485197512966;111.42198494282447;2.8227773859821688;False;17.1;18.09;dec2022-004_041-027_SPEAKER_00_6.TextGrid;sINlQum
dec2022-004_041-027_SPEAKER_00;everybody;PRON;4;Oooo;Oooo;Oooo;[86, 46, 25, 44];Oooo;Oooo;oOoo;[116.29571234038966, 103.53461613761738, 105.09492990143815, 105.50229465863251];[86, 30, 37, 39];[79.34053955007413, 69.3349017720837, 70.09007864417018, 68.96542961439492];[96, 26, 33, 24];[0.08999999999999986, 0.129999999999999, 0.029999999999997584, 0.0799999999999983];[76, 82, 5, 69];100.34892241495189;108.65989079188978;3.398235215416449;False;18.16;18.86;dec2022-004_041-027_SPEAKER_00_6.TextGrid;HlvE85z
dec2022-004_041-027_SPEAKER_00;develop;VERB;3;oOo;oOo;oOo;[55.3, 62, 17.3];oOo;oOo;Ooo;[108.70546157031288, 120.45323998057273, 99.97567162981453];[53, 95, 17];[69.94319059008339, 74.11449818267742, 66.30990239130367];[30, 72, 16];[0.13999999999999999, 0.030000000000000027, 0.030000000000000027];[83, 19, 19];99.81555466607811;100.17663355936446;0.15680619966937526;False;0.12;1.74;dec2022-004_041-027_SPEAKER_00_7.TextGrid;7xuI4jy
dec2022-004_041-027_SPEAKER_00;system;NOUN;2;Oo;Oo;Oo;[61, 40];oO;Oo;Oo;[108.34489112475795, 109.39910464229057];[50, 56];[72.92091007310881, 66.99599840240761];[59, 17];[0.08000000000000007, 0.040000000000000036];[74, 47];104.52727685594802;115.06474486507139;4.295846009815799;False;2.22;2.85;dec2022-004_041-027_SPEAKER_00_7.TextGrid;bjvDSjm
dec2022-004_041-027_SPEAKER_00;begin;VERB;2;oO;oO;oO;[45, 77.3];oO;oO;oO;[109.59390033255039, 115.6172882606224];[57, 83];[72.59236645842296, 76.69370289700389];[55, 85];[0.03000000000000025, 0.06999999999999984];[23, 64];110.44622538073891;124.62919312486693;5.157108544220299;True;3.81;4.13;dec2022-004_041-027_SPEAKER_00_7.TextGrid;O0T49wu
dec2022-004_041-027_SPEAKER_00;example;NOUN;3;oOo;oOo;oOo;[76, 81.7, 51.7];oOo;Ooo;oOo;[113.89738491813901, 120.04009519212006, 116.38520272115026];[75, 95, 86];[76.5518217741261, 74.9442291694378, 71.31581587413005];[84, 76, 46];[0.07000000000000028, 0.08000000000000007, 0.03000000000000025];[69, 74, 23];114.6339025494605;118.10192023311312;1.4960634613982216;False;5.63;5.99;dec2022-004_041-027_SPEAKER_00_7.TextGrid;yf7qdaQ
dec2022-004_041-027_SPEAKER_00;hour;NOUN;2;Oo;Oo;oO;[64, 74.3];oO;OO;oO;[109.13432211064148, 109.65489652694974];[54, 58];[76.71026403598482, 76.704169700884];[86, 86];[0.04999999999999982, 0.11000000000000032];[52, 79];107.82094436046128;111.5384881198488;1.495794431612802;False;6.7;6.86;dec2022-004_041-027_SPEAKER_00_7.TextGrid;OQvUz2P
dec2022-004_041-027_SPEAKER_00;computer;NOUN;3;oOo;oOo;Ooo;[86, 62.3, 85.3];Ooo;Ooo;ooO;[117.520891679643, 112.75634356003664, 111.58346507272438];[90, 71, 65];[80.70254403736193, 77.97989010385653, 77.50021314194578];[99, 93, 92];[0.07000000000000028, 0.03000000000000025, 0.589999999999999];[69, 23, 99];108.45924520979955;124.12190567119266;3.663102339789071;False;7.49;8.37;dec2022-004_041-027_SPEAKER_00_7.TextGrid;WXfse2U
dec2022-004_041-027_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[23.3, 19.7, 28, 40];oooO;oOoo;ooOo;[107.32368670477744, 97.59235847428911, 97.19503945724763, 379.5081244449404];[45, 12, 10, 99];[62.84142092089348, 70.00157670927176, 69.68178836548597, 57.75167157828275];[9, 31, 30, 5];[0.02999999999999936, 0.02999999999999936, 0.03999999999999915, 0.02999999999999936];[16, 16, 44, 16];374.960041301786;382.8595481847074;4.083447996989443;False;8.76;9.74;dec2022-004_041-027_SPEAKER_00_7.TextGrid;WlFq9N5
dec2022-004_041-027_SPEAKER_00;going;VERB;2;Oo;Oo;Oo;[49, 32.3];Oo;Oo;Oo;[105.17291946246144, 104.72719875377946];[38, 35];[72.93078043628473, 71.30076824996137];[60, 46];[0.040000000000000924, 0.02999999999999936];[49, 16];103.31040440169922;105.89438430354592;1.3099490253179018;False;10.52;10.71;dec2022-004_041-027_SPEAKER_00_7.TextGrid;iHHNKwN
dec2022-004_041-027_SPEAKER_00;method;NOUN;2;Oo;Oo;oO;[31, 35.7];oO;Oo;oO;[98.30760475387933, 99.8699169816132];[13, 17];[70.71571169652756, 69.56638512209979];[39, 29];[0.030000000000001137, 0.0600000000000005];[41, 61];98.92607324424634;100.34481843728416;0.522780721862997;False;11.83;12.02;dec2022-004_041-027_SPEAKER_00_7.TextGrid;RT4tuNt
dec2022-004_041-027_SPEAKER_00;paper;NOUN;2;Oo;Oo;Oo;[50.3, 49.3];Oo;Oo;oO;[106.42132244926952, 99.28628524023502];[42, 16];[72.43157324969926, 71.1263263694326];[53, 43];[0.05000000000000071, 0.20000000000000107];[56, 89];95.45972726649288;104.74250716601354;2.6026833979194355;True;12.16;12.55;dec2022-004_041-027_SPEAKER_00_7.TextGrid;MMQVaEl
dec2022-004_041-027_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[46.3, 58];Oo;oO;oO;[103.38985594869207, 99.73934760654643];[30, 16];[72.0827134106946, 73.58106840465051];[51, 67];[0.05999999999999872, 0.2400000000000002];[58, 91];97.17949482634967;104.15834740854096;2.1029680786841958;True;13.16;13.68;dec2022-004_041-027_SPEAKER_00_7.TextGrid;DmiBegQ
dec2022-004_041-027_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;ooOo;[67.3, 63.3, 72, 65.7];oOoO;oOoo;ooOo;[117.54572227452667, 117.7737424077449, 115.48865724329167, 117.72336603034859];[90, 91, 82, 91];[73.79212439960278, 76.41873707597281, 75.19441261992259, 73.35301670762911];[68, 83, 78, 65];[0.03999999999999915, 0.02999999999999936, 0.05000000000000071, 0.030000000000001137];[44, 16, 56, 41];117.01570814746646;118.64420473653834;0.6884307946410266;False;13.98;14.47;dec2022-004_041-027_SPEAKER_00_7.TextGrid;lVE3Gpu
dec2022-004_041-027_SPEAKER_00;also;ADV;2;Oo;Oo;oO;[33.3, 40];Oo;Oo;oO;[107.62793069296289, 95.91371841719597];[47, 8];[70.60455340658767, 67.93354188162299];[37, 19];[0.02999999999999936, 0.26000000000000156];[16, 93];93.53048918757875;104.87190387380865;2.7775695036670163;True;14.57;15.05;dec2022-004_041-027_SPEAKER_00_7.TextGrid;Xg8O4zO
dec2022-004_041-027_SPEAKER_00;limit;NOUN;2;Oo;Oo;Oo;[72.3, 51];Oo;Oo;Oo;[114.79133207795388, 108.02481812978856];[81, 48];[74.80317627296608, 72.69578463321237];[75, 56];[0.0600000000000005, 0.040000000000000924];[61, 49];106.41339724780671;109.63948282239976;1.2438582007688312;True;15.66;16.15;dec2022-004_041-027_SPEAKER_00_7.TextGrid;Kq4fkuA
dec2022-004_041-027_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[41, 86];oO;oO;oO;[100.67866938503306, 114.21848358791418];[20, 78];[70.19013073391783, 78.89550825925866];[34, 96];[0.07000000000000028, 0.14000000000000057];[69, 84];109.58502109717475;115.44387061001683;1.3633932484375844;True;16.15;16.49;dec2022-004_041-027_SPEAKER_00_7.TextGrid;TKPslsv
dec2022-004_041-027_SPEAKER_00;opinion;NOUN;3;oOo;oOo;Ooo;[42.7, 27, 33.7];Ooo;ooO;Ooo;[104.33434018141227, 103.24747006693342, 98.03549235905525];[34, 28, 13];[70.06267188773896, 64.54694836785319, 71.54024238191792];[32, 12, 47];[0.060000000000002274, 0.030000000000001137, 0.030000000000001137];[62, 41, 41];97.81285797986925;98.32386921537068;0.2197841781301872;False;16.81;17.13;dec2022-004_041-027_SPEAKER_00_7.TextGrid;36mQeSR
dec2022-004_041-027_SPEAKER_00;easy;ADJ;2;Oo;Oo;oO;[6.7, 18.7];Oo;oO;oO;[94.43900790398519, 92.42080532649945];[5, 2];[63.50626565738995, 65.0650312470563];[10, 13];[0.029999999999997584, 0.030000000000001137];[5, 41];91.22794505695178;94.99475812683272;1.740005949952924;False;17.94;18.03;dec2022-004_041-027_SPEAKER_00_7.TextGrid;WudA1LJ
dec2022-004_041-027_SPEAKER_00;lesson;NOUN;2;Oo;Oo;Oo;[32.7, 27];oO;Oo;OO;[100.64557758468703, 102.3227181168024];[20, 26];[70.61578819076254, 65.364080958566];[37, 14];[0.030000000000001137, 0.030000000000001137];[41, 41];100.66195207019538;103.38998332906827;1.1991751363662655;True;18.67;19.0;dec2022-004_041-027_SPEAKER_00_7.TextGrid;iHtf6n3
dec2022-004_041-027_SPEAKER_00;paper;NOUN;2;Oo;Oo;Oo;[53, 32.7];Oo;oO;OO;[122.88241802518819, 99.26559914826413];[97, 15];[68.38084563254151, 71.06666850223235];[21, 42];[0.030000000000001137, 0.030000000000001137];[41, 41];98.12690532281773;100.20502800998086;1.081513731159532;False;19.63;19.73;dec2022-004_041-027_SPEAKER_00_7.TextGrid;oDbW53J
dec2022-004_041-027_SPEAKER_00;without;ADP;2;oO;oO;oO;[32.7, 87.3];oO;oO;oO;[98.58127520848285, 114.65136794867799];[14, 80];[71.10371455092053, 77.22797224998747];[43, 90];[0.030000000000001137, 0.240000000000002];[41, 92];110.28322959516251;118.53301940475137;2.579341133014148;True;19.76;20.4;dec2022-004_041-027_SPEAKER_00_7.TextGrid;jskOs3M
dec2022-004_041-027_SPEAKER_01;understand;VERB;3;ooO;ooO;ooO;[58.7, 26, 63.7];Ooo;Ooo;ooO;[222.29533352077766, 220.38076497964593, 212.21409810417745];[73, 69, 51];[72.32778168250067, 57.93874358093522, 71.1638114954219];[71, 1, 56];[0.040000000000000036, 0.030000000000000027, 0.2400000000000001];[32, 8, 84];207.73801180210657;229.2047249768718;5.075399055651815;False;0.64;1.43;dec2022-004_041-027_SPEAKER_01_0.TextGrid;DttRQ1n
dec2022-004_041-027_SPEAKER_01;possible;ADJ;3;Ooo;Ooo;Ooo;[76.3, 64, 34.3];Ooo;Ooo;Ooo;[234.50160982149853, 226.7622242522028, 218.06505848825023];[94, 86, 62];[75.89183579477465, 72.76801722281718, 70.03563114684184];[98, 74, 41];[0.04999999999999982, 0.040000000000000036, 0.009999999999999787];[37, 32, 0];218.06505848825023;218.06505848825023;218.06505848825023;False;6.76;7.1;dec2022-004_041-027_SPEAKER_01_0.TextGrid;3hLiGkV
dec2022-004_041-027_SPEAKER_01;because;SCONJ;2;oO/oo;oo;oO;[47, 73.3];oO;oO;oO;[218.52838362362044, 221.94453555065274];[63, 72];[68.45183557725169, 72.97147335668102];[28, 80];[0.0600000000000005, 0.10999999999999943];[50, 68];213.5900821841308;236.88351322337837;6.806712149051485;True;8.95;9.28;dec2022-004_041-027_SPEAKER_01_0.TextGrid;e3bO80Z
dec2022-004_041-027_SPEAKER_01;students;NOUN;2;Oo;Oo;Oo;[58.3, 47.3];Oo;Oo;oO;[224.8958915801752, 200.83973780842842];[80, 24];[71.16654862703437, 69.22797937828054];[57, 35];[0.04999999999999999, 0.24000000000000005];[38, 83];193.11919422401553;212.00182055307232;6.385478569150592;False;0.28;0.9;dec2022-004_041-027_SPEAKER_01_1.TextGrid;V4r2GEJ
dec2022-004_041-027_SPEAKER_01;computer;NOUN;3;oOo;oOo;ooO;[46.3, 49, 62.7];ooO;oOo;ooO;[212.37890007283497, 214.46319422032187, 216.35552563540568];[52, 54, 58];[70.63650997832951, 70.8994328998992, 69.97296251180748];[47, 53, 40];[0.050000000000000266, 0.050000000000000266, 0.3200000000000003];[40, 40, 90];211.2735997941966;227.68374816127695;5.0520802615547655;True;3.56;4.32;dec2022-004_041-027_SPEAKER_01_1.TextGrid;kejiC4e
dec2022-004_041-027_SPEAKER_01;computer;NOUN;3;oOo;oOo;oOo;[33, 56.3, 46.7];oOo;oOo;ooO;[212.15850051025902, 219.04252062500385, 189.28761671268688];[50, 64, 9];[66.9949112476674, 72.56415760812637, 70.17715674987762];[17, 73, 43];[0.040000000000000036, 0.040000000000000036, 0.2699999999999996];[32, 32, 88];128.94360256265486;253.98904597062963;53.37219687663222;True;4.97;5.68;dec2022-004_041-027_SPEAKER_01_1.TextGrid;V7TpQmH
dec2022-004_041-027_SPEAKER_01;homework;NOUN;2;Oo;Oo;Oo;[77.7, 29];Oo;Oo;Oo;[211.69526563892006, 196.8562730686061];[50, 17];[73.5565596740747, 67.21915216282555];[87, 20];[0.5, 0.0600000000000005];[96, 50];194.22113891809903;200.70918520420759;2.2471049854844956;False;8.69;9.49;dec2022-004_041-027_SPEAKER_01_1.TextGrid;Gc01cv3
dec2022-004_041-027_SPEAKER_01;example;NOUN;3;oOo;oOo;Ooo;[24.7, 9.7, 3.7];oOo;Ooo;Ooo;[192.75833028227368, 198.36385140671254, 104.89263591781959];[11, 20, 3];[66.00883192144755, 62.38383231445046, 60.998067553796766];[12, 4, 3];[0.06999999999999851, 0.02999999999999936, 0.02999999999999936];[51, 5, 5];101.7876083816283;107.95683109284387;3.0848140424397292;False;9.88;10.32;dec2022-004_041-027_SPEAKER_01_1.TextGrid;hoGyhHa
dec2022-004_041-027_SPEAKER_01;ok;INTJ;2;OO;OO;Oo;[80, 40.7];Oo;Oo;oO;[244.48018624444202, 201.72608775136865];[97, 26];[74.00994145312147, 66.54317428653913];[89, 16];[0.07999999999999999, 0.18];[54, 80];177.9072273476413;219.47936341606973;10.525260322220163;True;0.1;0.45;dec2022-004_041-027_SPEAKER_01_2.TextGrid;dyz9Oyc
dec2022-004_041-027_SPEAKER_01;idea;NOUN;3;oOo;oOo;ooO;[43.3, 38.7, 61];ooO;Ooo;Ooo;[172.50965076772127, 207.87415774924457, 297.57612965772944];[7, 41, 99];[70.54924749047495, 68.50741167593522, 67.385037059411];[46, 29, 21];[0.16999999999999993, 0.06000000000000005, 0.09999999999999987];[77, 46, 63];217.97417882449264;382.01429100566617;59.79725549778712;False;1.01;1.41;dec2022-004_041-027_SPEAKER_01_2.TextGrid;3GYlrfr
dec2022-004_041-027_SPEAKER_01;only;ADJ;2;Oo;Oo;Oo;[71, 21];Oo;Oo;Oo;[219.48342415061376, 169.10521623055106];[65, 6];[73.20805088502763, 64.31357363132383];[82, 7];[0.10000000000000009, 0.0600000000000005];[66, 50];95.93876156363939;198.91079704629806;43.8947973137681;False;3.9;4.65;dec2022-004_041-027_SPEAKER_01_2.TextGrid;sAZcCam
dec2022-004_041-027_SPEAKER_01;problem;NOUN;2;Oo;Oo;oO;[46, 51];Oo;oO;oO;[201.52174918872416, 195.40451099581418];[25, 14];[71.65031619865205, 72.2021240301888];[63, 70];[0.0600000000000005, 0.11000000000000032];[50, 69];192.5700151350545;200.3915989712298;2.1165265005645293;True;4.73;5.33;dec2022-004_041-027_SPEAKER_01_2.TextGrid;08nxPhb
dec2022-004_041-027_SPEAKER_01;also;ADV;2;Oo;Oo;oO;[62, 73];Oo;oO;oO;[225.87285913868067, 201.00324214648398];[84, 25];[73.53870038349493, 75.37306531896921];[86, 96];[0.03000000000000025, 0.6300000000000008];[16, 98];101.42715411899977;237.2744180986106;34.36876947207685;False;7.7;8.65;dec2022-004_041-027_SPEAKER_01_2.TextGrid;AgtyXQQ
dec2022-004_041-027_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;oooO;[61, 48, 58, 68.3];Oooo;oOoo;oooO;[223.4900295064758, 216.99609120598882, 210.2616634403722, 216.45686965495716];[75, 61, 46, 60];[71.6220038554649, 72.80227268242562, 71.72256964200557, 71.77069327463238];[62, 75, 65, 66];[0.06000000000000005, 0.030000000000000027, 0.09999999999999987, 0.17999999999999994];[46, 8, 63, 79];211.5185837945775;220.49534781204693;2.5192442535182593;False;0.94;1.74;dec2022-004_041-027_SPEAKER_01_3.TextGrid;vC2JdAX
dec2022-004_041-027_SPEAKER_01;easy;ADJ;2;Oo;Oo;oO;[43.7, 71.7];oO;oO;Oo;[155.7494991373896, 230.4515046008774];[5, 92];[68.65038016054785, 70.82098465574033];[32, 52];[0.40000000000000036, 0.1299999999999999];[94, 71];227.33790438476555;236.2441570482364;3.06946569101504;True;3.59;4.3;dec2022-004_041-027_SPEAKER_01_3.TextGrid;fLidozB
dec2022-004_041-027_SPEAKER_01;really;ADV;2;Oo;Oo;oO;[39.3, 43.7];oO;oO;oO;[190.104331602543, 194.56644146289017];[10, 12];[68.41696063900766, 69.62492032893165];[27, 37];[0.20000000000000018, 0.21999999999999975];[81, 82];189.98143322001746;198.07115414670588;2.0945878944506884;True;5.32;5.92;dec2022-004_041-027_SPEAKER_01_3.TextGrid;aDUMrjW
dec2022-004_041-027_SPEAKER_01;really;ADV;2;Oo;Oo;oO;[57.7, 71.7];oO;oO;oO;[208.7580178205892, 216.41146614815656];[43, 59];[72.9070217580362, 73.28982277715683];[78, 84];[0.07000000000000028, 0.1399999999999988];[52, 72];212.79840373231178;221.0417563622056;2.7658808850817582;True;8.62;9.03;dec2022-004_041-027_SPEAKER_01_3.TextGrid;AgTR873
dec2022-004_041-027_SPEAKER_01;understand;VERB;3;ooO;ooO;Ooo;[73, 63.3, 50.3];Ooo;Ooo;ooO;[224.68417081176926, 215.1309750216969, 184.6635075039808];[76, 55, 8];[74.61971534663788, 74.30391093535906, 70.78746070218237];[93, 91, 50];[0.0600000000000005, 0.05999999999999872, 0.35999999999999943];[50, 44, 93];81.12175292933023;224.87930552397643;42.95445699049466;False;9.03;10.05;dec2022-004_041-027_SPEAKER_01_3.TextGrid;MQ0Qlxc
