spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
dec2022-004_023-009_SPEAKER_01;enjoy;VERB;2;oO;oO;oO;[61.7, 74];Oo;oO;oO;[118.04735811148504, 112.74968623869349];[57, 37];[72.00653611660584, 77.66273321213313];[56, 94];[0.13999999999999968, 0.3700000000000001];[72, 91];107.39808916337746;116.41071296580895;2.4740492804880008;True;3.68;4.36;dec2022-004_023-009_SPEAKER_01_9.TextGrid;WFcEIoh
dec2022-004_023-009_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;oooO;[14.7, 50, 43, 65];oOoo;oOoo;oooO;[104.81621524485386, 113.29756731587514, 109.50191461350335, 112.98965990347644];[9, 39, 24, 38];[64.8872496782827, 74.07825769115814, 73.24247144603075, 73.88820540047621];[12, 71, 65, 70];[0.03000000000000025, 0.040000000000000036, 0.040000000000000036, 0.23000000000000043];[23, 40, 40, 87];111.17873387260222;114.22468664700031;0.9305393591332244;False;4.36;5.41;dec2022-004_023-009_SPEAKER_01_9.TextGrid;TkejOCa
dec2022-004_023-009_SPEAKER_01;disparity;NOUN;4;oOoo;oOoo;oooO;[9.3, 43, 45.3, 51.7];oOoo;oOoo;oooO;[104.84707874001552, 111.89051066209434, 109.7005857456028, 110.00376795480197];[9, 34, 27, 30];[59.43937290332536, 72.89950365989348, 71.2037155261725, 70.80566932865669];[4, 63, 49, 43];[0.02999999999999936, 0.030000000000001137, 0.08999999999999986, 0.17999999999999972];[15, 32, 60, 82];106.19412776364032;127.09033219019719;4.935844112411046;True;9.23;10.28;dec2022-004_023-009_SPEAKER_01_9.TextGrid;jq4JqaM
dec2022-004_023-009_SPEAKER_01;between;ADP;2;oO;oO;Oo;[32.3, 24];oO;Oo;Oo;[105.47253922559642, 106.64627194958001];[11, 16];[69.68768105489141, 68.13223413117751];[30, 24];[0.08000000000000007, 0.030000000000001137];[56, 32];106.60474181596264;106.71646115200103;0.05017878017801549;False;10.28;11.03;dec2022-004_023-009_SPEAKER_01_9.TextGrid;lleZKkE
dec2022-004_023-009_SPEAKER_01;person;NOUN;2;Oo;Oo;Oo;[45.3, 38.7];oO;Oo;Oo;[106.10761069943439, 106.33286181780757];[14, 16];[69.82592077327111, 69.03527899067548];[32, 26];[0.33000000000000007, 0.14000000000000057];[90, 74];101.96496570213313;119.7343479817093;5.540194226984037;False;12.03;12.75;dec2022-004_023-009_SPEAKER_01_9.TextGrid;TapB5YF
dec2022-004_023-009_SPEAKER_01;person;NOUN;2;Oo;Oo;oO;[25.3, 29];oO;Oo;oO;[98.85201340723314, 99.01179434777457];[1, 2];[65.52452758114025, 64.3448391285994];[15, 11];[0.08999999999999986, 0.14000000000000057];[60, 74];96.00353442318115;102.54754633191266;1.7219512622692155;True;13.23;13.81;dec2022-004_023-009_SPEAKER_01_9.TextGrid;TeA0dVA
dec2022-004_023-009_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;Oooo;[21.7, 16.3, 16.3, 21];Oooo;oooO;ooOo;[112.1605826553333, 102.34527721432298, 98.92349480949092, 109.85149499205303];[36, 4, 2, 28];[65.21562236596655, 65.15811904609556, 64.9768610574845, 66.55361417407947];[14, 13, 12, 20];[0.02999999999999936, 0.030000000000001137, 0.03999999999999915, 0.02999999999999936];[15, 32, 35, 15];107.27063465561984;112.29007377554339;2.5127425852811873;False;14.3;14.91;dec2022-004_023-009_SPEAKER_01_9.TextGrid;dhIY4dz
dec2022-004_023-009_SPEAKER_01;haven't;VERB+PART;2;Oo;Oo;oO;[37.3, 59];Oo;oO;oO;[226.4219726796658, 198.5409394271151];[98, 97];[64.69183666789243, 68.52490018611911];[11, 24];[0.029999999999997584, 0.08000000000000185];[3, 56];191.0365157202379;210.95959067272162;5.842461720036055;False;16.45;16.810635;dec2022-004_023-009_SPEAKER_01_9.TextGrid;XYRbCZn
dec2022-004_034-042_SPEAKER_00;agree;VERB;2;oO;oO;Oo;[68.7, 22.3];Oo;Oo;Oo;[196.8364162691405, 191.1339153708339];[54, 34];[75.79608097909983, 61.39571028022587];[98, 15];[0.06999999999999998, 0.02999999999999997];[54, 18];187.98760152470624;195.70305164197637;4.049735839269605;False;0.14;0.48;dec2022-004_034-042_SPEAKER_00_0.TextGrid;R408jq0
dec2022-004_034-042_SPEAKER_00;using;VERB;2;Oo;Oo;Oo;[86, 47.7];oO;Oo;Oo;[228.64834394756429, 500.7595521061868];[92, 99];[72.38072498035558, 64.87557656732568];[85, 24];[0.19999999999999996, 0.030000000000000027];[81, 20];462.8849558851749;531.0854039038605;29.36644115151094;False;1.64;2.0;dec2022-004_034-042_SPEAKER_00_0.TextGrid;KwPmg2E
dec2022-004_034-042_SPEAKER_00;papers;NOUN;2;Oo;Oo;oO;[57.7, 73];Oo;oO;oO;[208.03482938523427, 195.67438453710753];[78, 50];[70.16971955345721, 71.59861851590043];[69, 81];[0.03000000000000025, 0.28000000000000025];[26, 88];143.92942853661611;204.36264723856075;12.35430458687216;True;2.61;3.13;dec2022-004_034-042_SPEAKER_00_0.TextGrid;MXdcL69
dec2022-004_034-042_SPEAKER_00;traditional;ADJ;4;oOoo;oOoo;oOoo;[71, 81.3, 56.7, 40];Oooo;oOoo;oOoo;[215.3476833646898, 197.74487316408798, 200.2629414971037, 198.2447121421492];[84, 55, 62, 56];[71.52785913427473, 74.43675982437527, 69.07180863268563, 68.41245687525031];[81, 97, 56, 49];[0.04999999999999982, 0.3600000000000003, 0.0600000000000005, 0.02999999999999936];[48, 92, 52, 15];197.23200676787164;199.0211231938245;0.9176658714227838;False;3.97;5.04;dec2022-004_034-042_SPEAKER_00_0.TextGrid;Kcv193u
dec2022-004_034-042_SPEAKER_00;learning;VERB;2;Oo;Oo;Oo;[33.7, 21.7];Oo;Oo;Oo;[193.36000494201807, 192.7904742372836];[41, 38];[66.534228930965, 59.90798818231596];[34, 12];[0.03000000000000025, 0.02999999999999936];[26, 15];192.4320765499615;193.50505869548195;0.6188492812970293;False;5.29;5.55;dec2022-004_034-042_SPEAKER_00_0.TextGrid;3LewVhi
dec2022-004_034-042_SPEAKER_00;opinion;NOUN;3;oOo;oOo;Ooo;[53.7, 52.3, 25.3];Ooo;oOo;Ooo;[190.75981402239123, 189.77558175642628, 175.75956772696904];[33, 30, 10];[67.85870365864385, 69.40510757443874, 63.95415498809055];[43, 61, 20];[0.23000000000000043, 0.1200000000000001, 0.040000000000000036];[85, 66, 46];174.60083061817699;176.62286614452105;0.8723266824014259;False;6.46;7.16;dec2022-004_034-042_SPEAKER_00_0.TextGrid;NHsloZ9
dec2022-004_034-042_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;Oooo;[64.3, 22, 41.3, 16];Oooo;Oooo;ooOo;[184.7174893234771, 174.40668243933567, 153.3761871482758, 84.74440335948591];[18, 9, 4, 0];[71.67773614405563, 61.40379391048488, 64.83374134067007, 55.89909505363832];[82, 15, 24, 6];[0.3799999999999999, 0.030000000000001137, 0.5700000000000003, 0.030000000000001137];[93, 42, 96, 42];84.33042781480503;85.15837890416678;0.35629342006359155;True;7.84;9.8;dec2022-004_034-042_SPEAKER_00_0.TextGrid;giofwrf
dec2022-004_034-042_SPEAKER_00;provides;VERB;2;oO;oO;oO;[37.3, 75];oO;oO;Oo;[87.8351250859902, 212.38942957381414];[0, 82];[65.70047876631608, 72.60893782897773];[29, 87];[0.20999999999999908, 0.07000000000000028];[83, 56];195.2870208197147;229.2801417428132;10.003060284430815;True;10.2;10.81;dec2022-004_034-042_SPEAKER_00_0.TextGrid;WHenXl4
dec2022-004_034-042_SPEAKER_00;extensive;ADJ;3;oOo;oOo;oOo;[28.7, 62.3, 47.7];Ooo;oOo;oOo;[196.54821284157495, 181.93463089761295, 184.9185086032374];[52, 16, 19];[63.85367815982318, 70.6092192633813, 67.56619582458245];[19, 74, 39];[0.02999999999999936, 0.7299999999999986, 0.23999999999999844];[15, 97, 85];181.3489804488196;194.01583807544978;3.3711701110841386;False;10.81;12.4;dec2022-004_034-042_SPEAKER_00_0.TextGrid;VyPmrKS
dec2022-004_034-042_SPEAKER_00;opportunities;NOUN;5;ooOoo;ooOoo;ooOoo;[49, 36, 80.3, 44, 51.3];ooOoo;ooOoo;ooOoo;[187.7495248164898, 194.0829936075399, 214.09643556297695, 182.89095656713818, 184.24765656658485];[25, 46, 84, 17, 18];[68.88802137537402, 68.20151015717339, 70.6968305650498, 68.44254272522471, 69.03691538902359];[54, 47, 75, 50, 56];[0.129999999999999, 0.02999999999999936, 0.20000000000000107, 0.11000000000000121, 0.1999999999999993];[68, 15, 82, 65, 80];177.40423714161074;211.66183908914098;8.171889068093616;False;12.4;13.39;dec2022-004_034-042_SPEAKER_00_0.TextGrid;Fz1TnPk
dec2022-004_034-042_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[38.3, 69.7];oO;oO;oO;[193.77404988353126, 200.53317363705912];[44, 63];[69.07669325633347, 69.12341619488838];[56, 57];[0.02999999999999936, 0.3000000000000007];[15, 89];193.3151109239475;226.77611882949972;8.984869520675336;True;14.01;14.81;dec2022-004_034-042_SPEAKER_00_0.TextGrid;v5QA4mz
dec2022-004_034-042_SPEAKER_00;develop;VERB;3;oOo;oOo;Ooo;[60.7, 36.3, 44];oOo;ooO;Ooo;[204.01302856722378, 207.08312406607035, 190.6229525763213];[71, 77, 32];[68.00085399730568, 65.53569185773998, 68.15578319472871];[45, 28, 47];[0.11999999999999744, 0.029999999999997584, 0.060000000000002274];[66, 4, 53];187.05443249464471;193.89340950130287;2.6695194603293877;False;17.22;18.03;dec2022-004_034-042_SPEAKER_00_0.TextGrid;UsT8r9f
dec2022-004_034-042_SPEAKER_00;creativity;NOUN;5;ooOoo;ooOoo;oooOo;[35.3, 36.3, 63, 67.3, 46.3];ooooO;oooOo;ooOoo;[194.21242425169262, 186.33784290217315, 200.95237522979795, 243.93391415928994, 249.38836214348134];[47, 21, 63, 95, 97];[68.95945375365638, 68.12291514158717, 69.66097134583866, 69.92104174956735, 50.805964679700715];[55, 46, 63, 65, 0];[0.029999999999997584, 0.030000000000001137, 0.10999999999999943, 0.030000000000001137, 0.030000000000001137];[4, 42, 63, 42, 42];248.7666544100172;250.01006987694547;0.5350808217588784;False;20.29;20.85;dec2022-004_034-042_SPEAKER_00_0.TextGrid;fEBfc4n
dec2022-004_034-042_SPEAKER_00;via;ADP;2;Oo;Oo;oO;[46, 55];Oo;oO;oO;[209.2985879548619, 148.36062114499467];[80, 3];[68.91837216033473, 70.09148994051321];[54, 68];[0.029999999999997584, 0.4200000000000017];[4, 94];84.74663048197337;205.8763036825234;48.121888436226065;False;21.75;22.23;dec2022-004_034-042_SPEAKER_00_0.TextGrid;1skeLf0
dec2022-004_034-042_SPEAKER_00;using;VERB;2;Oo;Oo;oO;[64, 73.3];oO;oO;Oo;[198.91147981119315, 216.81996455878152];[58, 87];[70.4896821487017, 72.80694462267967];[71, 88];[0.10999999999999943, 0.03999999999999915];[63, 45];209.20520642039793;225.5947695651524;7.005171243910335;False;22.65;23.05;dec2022-004_034-042_SPEAKER_00_0.TextGrid;F6oDdBg
dec2022-004_034-042_SPEAKER_00;devices;NOUN;3;oOo;oOo;Ooo;[75.7, 49, 59.7];oOo;Ooo;Ooo;[193.2962688340281, 204.38642806743422, 198.98210124279572];[40, 72, 59];[77.13311426663434, 66.33372188960547, 70.05865754239045];[98, 33, 67];[0.3000000000000007, 0.030000000000001137, 0.060000000000002274];[89, 42, 53];196.76300823855593;201.97247530055222;1.7051048390732666;False;23.05;23.58;dec2022-004_034-042_SPEAKER_00_0.TextGrid;oQmPwjK
dec2022-004_034-042_SPEAKER_00;tablets;NOUN;2;Oo;Oo;oO;[58.7, 76.7];oO;oO;oO;[199.88329663626095, 203.4595181651992];[61, 69];[68.82044082206292, 71.10600688632418];[53, 76];[0.10000000000000142, 0.23000000000000043];[62, 85];197.82395003743466;207.27078855281653;3.4486425675417762;False;23.92;24.55;dec2022-004_034-042_SPEAKER_00_0.TextGrid;6PmGtRY
dec2022-004_034-042_SPEAKER_00;computers;NOUN;3;oOo;oOo;ooO;[57.3, 59.3, 60];Ooo;oOo;oOo;[208.67370369317553, 186.92025497253232, 196.36829500854864];[79, 23, 51];[68.47986792723445, 71.64360423875128, 70.57930441735178];[51, 82, 73];[0.030000000000001137, 0.14000000000000057, 0.07000000000000028];[42, 73, 56];192.48918500547762;203.49881251028796;3.6011990765592308;True;24.55;25.49;dec2022-004_034-042_SPEAKER_00_0.TextGrid;wXi64iB
dec2022-004_034-042_SPEAKER_00;etc;X;4;oOoo;oOoo;Oooo;[58.3, 48, 32.7, 37.7];oOoo;Oooo;Oooo;[193.1329978877034, 204.27392102188267, 187.68554958824333, 165.72461504246468];[39, 71, 25, 6];[68.42482498404259, 65.55732327773401, 66.04840031565753, 65.48958750848485];[49, 28, 31, 27];[0.26000000000000156, 0.03999999999999915, 0.030000000000001137, 0.1999999999999993];[87, 45, 42, 80];91.10789494319054;188.1300976011983;37.25997854422513;True;25.49;26.31;dec2022-004_034-042_SPEAKER_00_0.TextGrid;Rvu8p4H
dec2022-004_034-042_SPEAKER_00;learning;VERB;2;Oo;Oo;Oo;[63.7, 37.7];Oo;Oo;Oo;[192.1000382641956, 187.78385517314132];[35, 26];[72.63119008733102, 67.12241126884926];[88, 37];[0.120000000000001, 0.05000000000000071];[68, 50];186.84335919253644;189.07845083786302;0.8236754179307237;False;27.61;27.91;dec2022-004_034-042_SPEAKER_00_0.TextGrid;k0vBGjk
dec2022-004_034-042_SPEAKER_00;develop;VERB;3;oOo;oOo;Ooo;[73.7, 33.3, 45];oOo;Ooo;Ooo;[190.43857655365966, 203.71526506327163, 196.45518879440263];[31, 70, 52];[73.85631052738846, 65.24538733154151, 67.70022113232757];[95, 26, 41];[0.4599999999999973, 0.029999999999997584, 0.030000000000001137];[95, 4, 42];195.52808800828134;197.2178296637498;0.7785645366360141;False;29.91;30.93;dec2022-004_034-042_SPEAKER_00_0.TextGrid;y0wHSaE
dec2022-004_034-042_SPEAKER_00;interest;NOUN;3;Ooo;Ooo;Ooo;[51.3, 28.7, 49.3];Ooo;Ooo;ooO;[196.72565722691772, 179.5391518204805, 165.59877676405907];[53, 13, 6];[69.27689780100575, 66.16795189958152, 68.07924446713348];[59, 31, 45];[0.030000000000001137, 0.030000000000001137, 0.6999999999999957];[42, 42, 97];95.77523344085627;234.79208116869324;26.37794654470247;False;32.48;33.36;dec2022-004_034-042_SPEAKER_00_0.TextGrid;4K2wklP
dec2022-004_034-042_SPEAKER_00;studying;VERB;3;Ooo;Ooo;Ooo;[61.3, 42, 57];Ooo;Ooo;oOO;[196.7774055195481, 186.56641493535287, 195.53482694039576];[53, 22, 50];[71.15972141792444, 67.96076817221345, 69.43351945516685];[77, 44, 61];[0.07000000000000006, 0.08999999999999997, 0.09000000000000008];[54, 60, 60];188.91853624836574;204.08704865470796;5.2597592396303545;False;0.56;1.34;dec2022-004_034-042_SPEAKER_00_1.TextGrid;gSHjJsT
dec2022-004_034-042_SPEAKER_00;already;ADV;3;oOo;oOo;oOo;[56.7, 64, 62];Ooo;oOo;oOo;[207.42111517604727, 182.76077463675676, 197.19304923059946];[77, 17, 54];[70.05573238406488, 73.4465042902275, 71.4431511664801];[67, 93, 80];[0.03000000000000025, 0.20000000000000018, 0.0600000000000005];[26, 82, 52];191.19296677765004;212.47955061909283;7.529572692684198;False;4.97;5.4;dec2022-004_034-042_SPEAKER_00_1.TextGrid;QzkJa3u
dec2022-004_034-042_SPEAKER_00;devices;NOUN;3;oOo;oOo;Ooo;[59, 42.3, 25.3];oOo;Ooo;Ooo;[198.40130903064593, 201.8298483167462, 192.99250439085063];[56, 66, 38];[69.29695328002163, 66.898412627848, 60.405494423722644];[60, 35, 12];[0.09999999999999964, 0.03000000000000025, 0.03000000000000025];[61, 26, 26];192.0575093359412;194.71095239722325;1.1739473598053758;False;6.55;6.88;dec2022-004_034-042_SPEAKER_00_1.TextGrid;ut5jcsl
dec2022-004_034-042_SPEAKER_00;developing;VERB;4;oOoo;oOoo;oOoo;[9.3, 58, 17, 13.7];oOoo;oOoo;oOoo;[113.6440158335659, 181.45604408647407, 168.79600464160237, 168.86826556593365];[1, 15, 8, 8];[52.64968078469341, 70.3622471255784, 62.75797355713359, 63.08526298669109];[1, 71, 17, 18];[0.03000000000000025, 0.28000000000000025, 0.03000000000000025, 0.02999999999999936];[26, 88, 26, 15];168.4992194664034;169.0610288267354;0.3197095068367532;False;6.95;8.03;dec2022-004_034-042_SPEAKER_00_1.TextGrid;Q61gKjk
dec2022-004_034-042_SPEAKER_00;learning;NOUN;2;Oo;Oo;oO;[29, 31.3];Oo;Oo;oO;[193.75549277834975, 185.4149250316916];[43, 19];[65.84675551987314, 64.88609039960843];[29, 25];[0.02999999999999936, 0.05000000000000071];[15, 50];184.01865288335364;187.17936313061176;1.0222527619471582;False;8.35;8.56;dec2022-004_034-042_SPEAKER_00_1.TextGrid;g34AlHP
dec2022-004_034-042_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[36.3, 27.7, 33, 74];oooO;oooO;Oooo;[186.2871354484004, 185.76162967146686, 187.97817458267912, 228.7590794778251];[21, 20, 26, 93];[66.3038649599053, 64.09310409160818, 64.52811477546243, 72.10427928072319];[32, 21, 21, 84];[0.07000000000000028, 0.030000000000001137, 0.0600000000000005, 0.03999999999999915];[56, 42, 52, 45];226.10364487792495;233.41924007003135;3.305841722347599;False;8.66;9.28;dec2022-004_034-042_SPEAKER_00_1.TextGrid;cIt5S6u
dec2022-004_034-042_SPEAKER_00;really;ADV;2;Oo;Oo;Oo;[70.3, 44.7];oO;Oo;Oo;[199.16616652295633, 220.8821612435459];[59, 89];[74.06401257299169, 54.84400503825708];[96, 3];[0.07000000000000028, 0.030000000000001137];[56, 42];219.96612302810618;221.7981994589856;0.7884001673083512;True;10.08;10.57;dec2022-004_034-042_SPEAKER_00_1.TextGrid;YJ9NlZ9
